order_id,product_id,quantity,revenue
ORD001217,PROD0037,4,453.52
ORD001217,PROD0017,2,78.3
ORD001217,PROD0103,5,307.7
ORD001218,PROD0081,3,751.23
ORD001218,PROD0039,1,380.76
ORD001219,PROD0109,4,1460.28
ORD001219,PROD0009,4,1409.36
ORD001220,PROD0074,5,1296.4
ORD001220,PROD0022,1,325.53
ORD001220,PROD0098,2,744.58
ORD001220,PROD0076,3,192.93
ORD001221,PROD0036,4,740.08
ORD001222,PROD0077,1,105.34
ORD001222,PROD0001,2,646.32
ORD001223,PROD0082,3,1438.5
ORD001224,PROD0067,1,405.45
ORD001224,PROD0102,2,209.26
ORD001225,PROD0018,4,1281.52
ORD001225,PROD0098,4,1489.16
ORD001226,PROD0080,2,409.88
ORD001226,PROD0056,3,1213.53
ORD001227,PROD0062,5,2392.1
ORD001227,PROD0094,3,1340.46
ORD001228,PROD0074,5,1296.4
ORD001228,PROD0064,4,1422.24
ORD001228,PROD0069,1,331.36
ORD001229,PROD0072,5,1791.0
ORD001229,PROD0016,4,460.84
ORD001229,PROD0107,4,1858.72
ORD001229,PROD0108,2,447.84
ORD001230,PROD0047,4,1028.12
ORD001230,PROD0008,1,45.08
ORD001230,PROD0099,4,1438.56
ORD001231,PROD0032,1,72.25
ORD001231,PROD0046,1,257.17
ORD001231,PROD0044,3,132.39
ORD001231,PROD0101,3,995.22
ORD001232,PROD0013,5,467.6
ORD001233,PROD0080,2,409.88
ORD001233,PROD0032,5,361.25
ORD001233,PROD0008,1,45.08
ORD001234,PROD0020,2,912.3
ORD001234,PROD0076,3,192.93
ORD001235,PROD0030,3,1465.62
ORD001235,PROD0098,2,744.58
ORD001236,PROD0093,2,281.86
ORD001236,PROD0061,5,154.85
ORD001236,PROD0095,2,172.64
ORD001237,PROD0117,3,39.21
ORD001237,PROD0018,1,320.38
ORD001237,PROD0071,3,1048.92
ORD001237,PROD0001,2,646.32
ORD001238,PROD0094,4,1787.28
ORD001238,PROD0098,3,1116.87
ORD001238,PROD0018,1,320.38
ORD001239,PROD0110,1,363.07
ORD001239,PROD0013,1,93.52
ORD001239,PROD0115,1,208.53
ORD001239,PROD0075,3,145.26
ORD001240,PROD0033,3,224.97
ORD001240,PROD0019,2,420.54
ORD001240,PROD0009,3,1057.02
ORD001241,PROD0087,2,232.04
ORD001241,PROD0104,5,537.05
ORD001241,PROD0095,5,431.6
ORD001241,PROD0021,2,325.5
ORD001242,PROD0023,1,458.04
ORD001243,PROD0087,2,232.04
ORD001243,PROD0044,5,220.65
ORD001243,PROD0075,2,96.84
ORD001243,PROD0002,1,258.62
ORD001244,PROD0054,1,193.81
ORD001245,PROD0085,5,1138.85
ORD001245,PROD0067,1,405.45
ORD001245,PROD0023,1,458.04
ORD001245,PROD0056,4,1618.04
ORD001246,PROD0093,4,563.72
ORD001246,PROD0019,5,1051.35
ORD001246,PROD0077,1,105.34
ORD001247,PROD0024,4,1365.4
ORD001248,PROD0072,1,358.2
ORD001248,PROD0106,1,57.06
ORD001248,PROD0119,5,1940.25
ORD001249,PROD0118,2,111.28
ORD001249,PROD0003,1,206.61
ORD001250,PROD0073,5,339.5
ORD001250,PROD0086,2,352.48
ORD001251,PROD0024,2,682.7
ORD001251,PROD0045,4,1654.48
ORD001252,PROD0012,1,432.88
ORD001253,PROD0003,1,206.61
ORD001253,PROD0102,2,209.26
ORD001254,PROD0117,5,65.35
ORD001254,PROD0029,5,517.3
ORD001255,PROD0104,4,429.64
ORD001255,PROD0044,4,176.52
ORD001255,PROD0053,4,990.16
ORD001256,PROD0071,1,349.64
ORD001256,PROD0005,5,2164.75
ORD001256,PROD0079,1,246.73
ORD001257,PROD0090,1,317.77
ORD001258,PROD0017,2,78.3
ORD001258,PROD0069,1,331.36
ORD001258,PROD0119,2,776.1
ORD001259,PROD0112,5,320.55
ORD001259,PROD0046,3,771.51
ORD001259,PROD0111,2,212.96
ORD001259,PROD0033,3,224.97
ORD001260,PROD0107,2,929.36
ORD001260,PROD0012,3,1298.64
ORD001260,PROD0096,2,900.96
ORD001261,PROD0103,1,61.54
ORD001262,PROD0006,5,1939.75
ORD001263,PROD0014,5,149.3
ORD001263,PROD0065,4,1828.64
ORD001263,PROD0021,3,488.25
ORD001264,PROD0084,5,1756.45
ORD001265,PROD0084,5,1756.45
ORD001266,PROD0010,5,490.0
ORD001266,PROD0032,2,144.5
ORD001266,PROD0113,4,1953.44
ORD001266,PROD0021,5,813.75
ORD001267,PROD0102,3,313.89
ORD001268,PROD0069,2,662.72
ORD001268,PROD0104,1,107.41
ORD001268,PROD0100,5,1949.9
ORD001269,PROD0052,5,1176.9
ORD001270,PROD0022,4,1302.12
ORD001270,PROD0006,4,1551.8
ORD001271,PROD0040,3,559.17
ORD001271,PROD0042,1,22.88
ORD001271,PROD0051,3,1303.59
ORD001272,PROD0010,4,392.0
ORD001273,PROD0090,1,317.77
ORD001273,PROD0052,2,470.76
ORD001273,PROD0076,2,128.62
ORD001274,PROD0099,4,1438.56
ORD001275,PROD0041,5,2391.4
ORD001275,PROD0111,5,532.4
ORD001275,PROD0008,4,180.32
ORD001275,PROD0106,1,57.06
ORD001276,PROD0100,2,779.96
ORD001276,PROD0052,4,941.52
ORD001276,PROD0046,1,257.17
ORD001277,PROD0113,5,2441.8
ORD001278,PROD0062,3,1435.26
ORD001278,PROD0052,4,941.52
ORD001279,PROD0068,5,1555.05
ORD001280,PROD0009,2,704.68
ORD001280,PROD0060,1,365.96
ORD001280,PROD0049,3,1102.2
ORD001281,PROD0006,1,387.95
ORD001281,PROD0078,5,1385.4
ORD001282,PROD0030,4,1954.16
ORD001282,PROD0049,3,1102.2
ORD001282,PROD0091,2,853.06
ORD001283,PROD0065,2,914.32
ORD001283,PROD0115,1,208.53
ORD001283,PROD0046,3,771.51
ORD001283,PROD0087,5,580.1
ORD001284,PROD0119,1,388.05
ORD001284,PROD0087,2,232.04
ORD001285,PROD0093,2,281.86
ORD001285,PROD0068,2,622.02
ORD001285,PROD0079,1,246.73
ORD001286,PROD0013,1,93.52
ORD001286,PROD0100,5,1949.9
ORD001286,PROD0083,1,261.0
ORD001287,PROD0023,2,916.08
ORD001287,PROD0090,2,635.54
ORD001288,PROD0106,3,171.18
ORD001288,PROD0119,1,388.05
ORD001288,PROD0085,2,455.54
ORD001288,PROD0040,5,931.95
ORD001289,PROD0065,5,2285.8
ORD001289,PROD0006,4,1551.8
ORD001290,PROD0018,3,961.14
ORD001290,PROD0030,5,2442.7
ORD001290,PROD0010,2,196.0
ORD001290,PROD0052,5,1176.9
ORD001291,PROD0109,1,365.07
ORD001291,PROD0008,1,45.08
ORD001291,PROD0100,2,779.96
ORD001292,PROD0044,4,176.52
ORD001292,PROD0023,4,1832.16
ORD001292,PROD0119,3,1164.15
ORD001293,PROD0056,5,2022.55
ORD001293,PROD0063,4,1178.6
ORD001293,PROD0003,2,413.22
ORD001294,PROD0016,1,115.21
ORD001294,PROD0112,1,64.11
ORD001295,PROD0025,2,150.0
ORD001295,PROD0116,5,1051.0
ORD001295,PROD0051,1,434.53
ORD001296,PROD0034,4,44.84
ORD001296,PROD0103,4,246.16
ORD001296,PROD0064,1,355.56
ORD001297,PROD0115,5,1042.65
ORD001297,PROD0099,5,1798.2
ORD001298,PROD0070,3,747.66
ORD001298,PROD0052,1,235.38
ORD001298,PROD0014,2,59.72
ORD001298,PROD0043,2,236.86
ORD001299,PROD0113,4,1953.44
ORD001299,PROD0073,3,203.7
ORD001300,PROD0007,3,447.69
ORD001300,PROD0092,1,296.43
ORD001300,PROD0008,4,180.32
ORD001301,PROD0017,1,39.15
ORD001302,PROD0030,3,1465.62
ORD001302,PROD0060,1,365.96
ORD001303,PROD0001,1,323.16
ORD001303,PROD0066,1,465.68
ORD001303,PROD0016,4,460.84
ORD001304,PROD0104,1,107.41
ORD001304,PROD0029,3,310.38
ORD001304,PROD0003,3,619.83
ORD001304,PROD0039,1,380.76
ORD001305,PROD0039,5,1903.8
ORD001306,PROD0053,1,247.54
ORD001306,PROD0002,1,258.62
ORD001306,PROD0024,1,341.35
ORD001306,PROD0094,3,1340.46
ORD001307,PROD0031,4,156.88
ORD001307,PROD0023,2,916.08
ORD001308,PROD0052,5,1176.9
ORD001309,PROD0100,5,1949.9
ORD001309,PROD0068,3,933.03
ORD001310,PROD0104,3,322.23
ORD001310,PROD0019,2,420.54
ORD001310,PROD0100,1,389.98
ORD001311,PROD0035,3,869.31
ORD001311,PROD0100,4,1559.92
ORD001312,PROD0034,5,56.05
ORD001312,PROD0036,3,555.06
ORD001312,PROD0115,5,1042.65
ORD001313,PROD0011,2,369.52
ORD001313,PROD0081,1,250.41
ORD001313,PROD0100,5,1949.9
ORD001313,PROD0008,5,225.4
ORD001314,PROD0061,1,30.97
ORD001314,PROD0045,2,827.24
ORD001315,PROD0037,1,113.38
ORD001315,PROD0081,3,751.23
ORD001316,PROD0057,3,772.14
ORD001317,PROD0118,2,111.28
ORD001317,PROD0096,2,900.96
ORD001318,PROD0010,5,490.0
ORD001318,PROD0001,1,323.16
ORD001318,PROD0035,3,869.31
ORD001318,PROD0080,5,1024.7
ORD001319,PROD0114,2,951.7
ORD001319,PROD0014,4,119.44
ORD001320,PROD0018,2,640.76
ORD001320,PROD0002,3,775.86
ORD001321,PROD0027,3,1379.7
ORD001321,PROD0006,5,1939.75
ORD001321,PROD0060,2,731.92
ORD001321,PROD0007,1,149.23
ORD001322,PROD0020,5,2280.75
ORD001322,PROD0025,2,150.0
ORD001322,PROD0058,4,1606.24
ORD001322,PROD0060,2,731.92
ORD001323,PROD0056,2,809.02
ORD001323,PROD0107,1,464.68
ORD001323,PROD0036,3,555.06
ORD001323,PROD0111,2,212.96
ORD001324,PROD0041,1,478.28
ORD001325,PROD0056,4,1618.04
ORD001326,PROD0085,1,227.77
ORD001327,PROD0062,1,478.42
ORD001327,PROD0003,5,1033.05
ORD001327,PROD0082,3,1438.5
ORD001328,PROD0079,4,986.92
ORD001328,PROD0067,4,1621.8
ORD001328,PROD0105,1,74.46
ORD001329,PROD0043,2,236.86
ORD001329,PROD0119,3,1164.15
ORD001330,PROD0043,2,236.86
ORD001330,PROD0007,3,447.69
ORD001330,PROD0061,5,154.85
ORD001330,PROD0024,3,1024.05
ORD001331,PROD0014,5,149.3
ORD001331,PROD0085,3,683.31
ORD001332,PROD0040,2,372.78
ORD001333,PROD0083,4,1044.0
ORD001333,PROD0098,4,1489.16
ORD001333,PROD0081,1,250.41
ORD001333,PROD0092,4,1185.72
ORD001334,PROD0023,1,458.04
ORD001334,PROD0010,2,196.0
ORD001334,PROD0117,1,13.07
ORD001334,PROD0116,2,420.4
ORD001335,PROD0064,3,1066.68
ORD001335,PROD0076,5,321.55
ORD001336,PROD0072,1,358.2
ORD001337,PROD0059,3,911.67
ORD001338,PROD0018,2,640.76
ORD001339,PROD0037,2,226.76
ORD001339,PROD0082,5,2397.5
ORD001339,PROD0036,2,370.04
ORD001340,PROD0090,1,317.77
ORD001340,PROD0036,1,185.02
ORD001341,PROD0034,4,44.84
ORD001342,PROD0019,2,420.54
ORD001342,PROD0109,5,1825.35
ORD001343,PROD0091,2,853.06
ORD001344,PROD0095,5,431.6
ORD001345,PROD0091,5,2132.65
ORD001345,PROD0026,1,452.55
ORD001345,PROD0079,3,740.19
ORD001346,PROD0064,4,1422.24
ORD001347,PROD0059,5,1519.45
ORD001347,PROD0043,2,236.86
ORD001347,PROD0067,2,810.9
ORD001348,PROD0057,3,772.14
ORD001348,PROD0069,5,1656.8
ORD001348,PROD0020,4,1824.6
ORD001349,PROD0002,1,258.62
ORD001350,PROD0101,2,663.48
ORD001350,PROD0082,3,1438.5
ORD001350,PROD0012,2,865.76
ORD001350,PROD0120,2,856.02
ORD001351,PROD0103,5,307.7
ORD001351,PROD0084,3,1053.87
ORD001351,PROD0094,4,1787.28
ORD001351,PROD0054,3,581.43
ORD001352,PROD0036,1,185.02
ORD001353,PROD0067,5,2027.25
ORD001353,PROD0007,3,447.69
ORD001354,PROD0094,2,893.64
ORD001354,PROD0087,3,348.06
ORD001355,PROD0066,4,1862.72
ORD001356,PROD0026,4,1810.2
ORD001356,PROD0050,2,117.96
ORD001356,PROD0064,4,1422.24
ORD001357,PROD0012,2,865.76
ORD001357,PROD0005,1,432.95
ORD001358,PROD0100,2,779.96
ORD001359,PROD0039,5,1903.8
ORD001359,PROD0030,1,488.54
ORD001359,PROD0066,5,2328.4
ORD001360,PROD0029,1,103.46
ORD001360,PROD0114,3,1427.55
ORD001361,PROD0027,5,2299.5
ORD001361,PROD0014,5,149.3
ORD001362,PROD0101,4,1326.96
ORD001363,PROD0050,4,235.92
ORD001363,PROD0016,4,460.84
ORD001363,PROD0087,1,116.02
ORD001363,PROD0028,1,77.02
ORD001364,PROD0094,2,893.64
ORD001364,PROD0024,3,1024.05
ORD001364,PROD0084,1,351.29
ORD001364,PROD0051,3,1303.59
ORD001365,PROD0039,2,761.52
ORD001365,PROD0064,3,1066.68
ORD001366,PROD0058,4,1606.24
ORD001367,PROD0043,3,355.29
ORD001367,PROD0018,3,961.14
ORD001367,PROD0041,1,478.28
ORD001368,PROD0014,4,119.44
ORD001368,PROD0008,5,225.4
ORD001368,PROD0044,5,220.65
ORD001368,PROD0113,3,1465.08
ORD001369,PROD0111,1,106.48
ORD001369,PROD0083,2,522.0
ORD001370,PROD0113,5,2441.8
ORD001370,PROD0010,1,98.0
ORD001370,PROD0071,1,349.64
ORD001371,PROD0079,2,493.46
ORD001371,PROD0021,1,162.75
ORD001372,PROD0086,4,704.96
ORD001372,PROD0044,4,176.52
ORD001373,PROD0012,1,432.88
ORD001373,PROD0044,4,176.52
ORD001373,PROD0104,5,537.05
ORD001374,PROD0038,2,377.04
ORD001374,PROD0097,2,645.0
ORD001375,PROD0013,4,374.08
ORD001375,PROD0015,4,1198.96
ORD001375,PROD0079,2,493.46
ORD001375,PROD0021,3,488.25
ORD001376,PROD0004,1,85.2
ORD001376,PROD0028,3,231.06
ORD001377,PROD0084,2,702.58
ORD001377,PROD0071,1,349.64
ORD001378,PROD0039,2,761.52
ORD001378,PROD0051,5,2172.65
ORD001378,PROD0070,1,249.22
ORD001378,PROD0105,2,148.92
ORD001379,PROD0036,3,555.06
ORD001379,PROD0093,4,563.72
ORD001379,PROD0089,3,291.75
ORD001379,PROD0045,3,1240.86
ORD001380,PROD0014,5,149.3
ORD001380,PROD0034,5,56.05
ORD001381,PROD0076,2,128.62
ORD001381,PROD0046,2,514.34
ORD001382,PROD0047,2,514.06
ORD001382,PROD0103,3,184.62
ORD001382,PROD0104,4,429.64
ORD001382,PROD0077,3,316.02
ORD001383,PROD0045,3,1240.86
ORD001384,PROD0073,1,67.9
ORD001385,PROD0062,5,2392.1
ORD001386,PROD0040,5,931.95
ORD001386,PROD0112,5,320.55
ORD001387,PROD0071,1,349.64
ORD001388,PROD0090,5,1588.85
ORD001388,PROD0093,3,422.79
ORD001388,PROD0109,5,1825.35
ORD001389,PROD0010,1,98.0
ORD001389,PROD0117,2,26.14
ORD001389,PROD0051,5,2172.65
ORD001390,PROD0053,4,990.16
ORD001391,PROD0082,3,1438.5
ORD001391,PROD0025,2,150.0
ORD001392,PROD0065,2,914.32
ORD001392,PROD0107,1,464.68
ORD001393,PROD0080,3,614.82
ORD001394,PROD0028,5,385.1
ORD001394,PROD0100,4,1559.92
ORD001394,PROD0090,2,635.54
ORD001395,PROD0075,5,242.1
ORD001395,PROD0073,5,339.5
ORD001396,PROD0021,1,162.75
ORD001396,PROD0081,4,1001.64
ORD001396,PROD0019,3,630.81
ORD001397,PROD0082,2,959.0
ORD001397,PROD0007,2,298.46
ORD001398,PROD0054,4,775.24
ORD001398,PROD0002,5,1293.1
ORD001399,PROD0057,4,1029.52
ORD001399,PROD0119,3,1164.15
ORD001399,PROD0096,4,1801.92
ORD001399,PROD0088,3,706.86
ORD001400,PROD0020,3,1368.45
ORD001400,PROD0016,4,460.84
ORD001401,PROD0042,1,22.88
ORD001401,PROD0069,4,1325.44
ORD001401,PROD0060,4,1463.84
ORD001402,PROD0092,2,592.86
ORD001402,PROD0079,5,1233.65
ORD001403,PROD0024,2,682.7
ORD001404,PROD0070,2,498.44
ORD001404,PROD0035,5,1448.85
ORD001404,PROD0046,4,1028.68
ORD001405,PROD0111,2,212.96
ORD001405,PROD0087,1,116.02
ORD001405,PROD0067,5,2027.25
ORD001405,PROD0049,1,367.4
ORD001406,PROD0085,2,455.54
ORD001406,PROD0119,5,1940.25
ORD001407,PROD0022,1,325.53
ORD001407,PROD0010,1,98.0
ORD001407,PROD0092,4,1185.72
ORD001408,PROD0104,2,214.82
ORD001408,PROD0004,4,340.8
ORD001408,PROD0099,4,1438.56
ORD001409,PROD0023,1,458.04
ORD001409,PROD0025,4,300.0
ORD001409,PROD0115,5,1042.65
ORD001409,PROD0002,1,258.62
ORD001410,PROD0008,1,45.08
ORD001410,PROD0043,3,355.29
ORD001411,PROD0099,3,1078.92
ORD001411,PROD0049,2,734.8
ORD001412,PROD0065,4,1828.64
ORD001412,PROD0085,4,911.08
ORD001413,PROD0002,3,775.86
ORD001414,PROD0068,4,1244.04
ORD001415,PROD0021,1,162.75
ORD001415,PROD0075,5,242.1
ORD001415,PROD0073,4,271.6
ORD001416,PROD0041,2,956.56
ORD001416,PROD0056,5,2022.55
ORD001416,PROD0013,3,280.56
ORD001417,PROD0059,3,911.67
ORD001417,PROD0035,3,869.31
ORD001417,PROD0083,2,522.0
ORD001417,PROD0034,2,22.42
ORD001418,PROD0056,4,1618.04
ORD001418,PROD0070,1,249.22
ORD001418,PROD0036,3,555.06
ORD001419,PROD0111,4,425.92
ORD001419,PROD0119,4,1552.2
ORD001420,PROD0073,2,135.8
ORD001420,PROD0085,3,683.31
ORD001420,PROD0095,1,86.32
ORD001421,PROD0028,5,385.1
ORD001422,PROD0030,5,2442.7
ORD001422,PROD0018,5,1601.9
ORD001423,PROD0072,2,716.4
ORD001424,PROD0023,3,1374.12
ORD001424,PROD0033,3,224.97
ORD001424,PROD0109,3,1095.21
ORD001424,PROD0105,1,74.46
ORD001425,PROD0007,4,596.92
ORD001426,PROD0094,1,446.82
ORD001426,PROD0031,3,117.66
ORD001426,PROD0113,3,1465.08
ORD001426,PROD0110,1,363.07
ORD001427,PROD0053,5,1237.7
ORD001427,PROD0085,4,911.08
ORD001428,PROD0083,5,1305.0
ORD001428,PROD0011,3,554.28
ORD001428,PROD0044,1,44.13
ORD001429,PROD0056,4,1618.04
ORD001430,PROD0083,4,1044.0
ORD001430,PROD0062,3,1435.26
ORD001431,PROD0116,2,420.4
ORD001431,PROD0039,2,761.52
ORD001431,PROD0013,2,187.04
ORD001432,PROD0120,2,856.02
ORD001432,PROD0010,4,392.0
ORD001432,PROD0028,2,154.04
ORD001432,PROD0078,5,1385.4
ORD001433,PROD0079,4,986.92
ORD001434,PROD0020,5,2280.75
ORD001434,PROD0028,2,154.04
ORD001434,PROD0068,3,933.03
ORD001434,PROD0077,5,526.7
ORD001435,PROD0022,5,1627.65
ORD001435,PROD0026,2,905.1
ORD001436,PROD0117,1,13.07
ORD001436,PROD0048,4,1773.64
ORD001436,PROD0059,5,1519.45
ORD001436,PROD0009,5,1761.7
ORD001437,PROD0069,2,662.72
ORD001437,PROD0027,4,1839.6
ORD001438,PROD0018,5,1601.9
ORD001439,PROD0119,4,1552.2
ORD001439,PROD0112,1,64.11
ORD001440,PROD0013,3,280.56
ORD001440,PROD0109,1,365.07
ORD001440,PROD0026,4,1810.2
ORD001440,PROD0045,2,827.24
ORD001441,PROD0088,1,235.62
ORD001441,PROD0093,4,563.72
ORD001441,PROD0116,3,630.6
ORD001441,PROD0107,5,2323.4
ORD001442,PROD0114,5,2379.25
ORD001442,PROD0047,5,1285.15
ORD001443,PROD0012,1,432.88
ORD001443,PROD0051,4,1738.12
ORD001443,PROD0013,4,374.08
ORD001444,PROD0088,5,1178.1
ORD001445,PROD0047,2,514.06
ORD001445,PROD0075,5,242.1
ORD001446,PROD0113,4,1953.44
ORD001446,PROD0045,4,1654.48
ORD001446,PROD0070,4,996.88
ORD001446,PROD0037,2,226.76
ORD001447,PROD0118,4,222.56
ORD001448,PROD0072,3,1074.6
ORD001449,PROD0088,5,1178.1
ORD001449,PROD0076,5,321.55
ORD001450,PROD0036,5,925.1
ORD001450,PROD0049,3,1102.2
ORD001450,PROD0050,1,58.98
ORD001451,PROD0016,4,460.84
ORD001452,PROD0024,1,341.35
ORD001452,PROD0042,5,114.4
ORD001452,PROD0023,4,1832.16
ORD001452,PROD0034,1,11.21
ORD001453,PROD0030,4,1954.16
ORD001453,PROD0062,5,2392.1
ORD001453,PROD0042,2,45.76
ORD001453,PROD0015,1,299.74
ORD001454,PROD0113,3,1465.08
ORD001454,PROD0020,2,912.3
ORD001455,PROD0109,1,365.07
ORD001456,PROD0034,1,11.21
ORD001457,PROD0003,3,619.83
ORD001457,PROD0011,3,554.28
ORD001457,PROD0101,2,663.48
ORD001457,PROD0032,3,216.75
ORD001458,PROD0104,1,107.41
ORD001458,PROD0013,3,280.56
ORD001458,PROD0026,4,1810.2
ORD001459,PROD0015,3,899.22
ORD001459,PROD0062,1,478.42
ORD001460,PROD0079,2,493.46
ORD001460,PROD0119,5,1940.25
ORD001460,PROD0041,4,1913.12
ORD001461,PROD0081,1,250.41
ORD001461,PROD0089,5,486.25
ORD001462,PROD0079,1,246.73
ORD001462,PROD0080,1,204.94
ORD001463,PROD0059,1,303.89
ORD001463,PROD0009,3,1057.02
ORD001463,PROD0063,4,1178.6
ORD001463,PROD0088,2,471.24
ORD001464,PROD0058,3,1204.68
ORD001464,PROD0023,4,1832.16
ORD001464,PROD0079,4,986.92
ORD001465,PROD0068,3,933.03
ORD001465,PROD0030,5,2442.7
ORD001465,PROD0041,5,2391.4
ORD001465,PROD0060,1,365.96
ORD001466,PROD0100,1,389.98
ORD001466,PROD0099,3,1078.92
ORD001466,PROD0010,4,392.0
ORD001467,PROD0028,3,231.06
ORD001467,PROD0108,5,1119.6
ORD001467,PROD0026,3,1357.65
ORD001467,PROD0118,4,222.56
ORD001468,PROD0092,4,1185.72
ORD001469,PROD0047,2,514.06
ORD001469,PROD0006,1,387.95
ORD001470,PROD0002,1,258.62
ORD001471,PROD0012,2,865.76
ORD001471,PROD0009,1,352.34
ORD001471,PROD0024,1,341.35
ORD001472,PROD0029,2,206.92
ORD001473,PROD0092,5,1482.15
ORD001474,PROD0051,4,1738.12
ORD001474,PROD0106,1,57.06
ORD001475,PROD0064,4,1422.24
ORD001475,PROD0102,2,209.26
ORD001475,PROD0009,3,1057.02
ORD001475,PROD0050,5,294.9
ORD001476,PROD0056,4,1618.04
ORD001477,PROD0044,5,220.65
ORD001477,PROD0006,4,1551.8
ORD001477,PROD0050,5,294.9
ORD001477,PROD0086,1,176.24
ORD001478,PROD0073,2,135.8
ORD001478,PROD0050,5,294.9
ORD001479,PROD0059,4,1215.56
ORD001479,PROD0086,5,881.2
ORD001480,PROD0003,2,413.22
ORD001480,PROD0048,3,1330.23
ORD001481,PROD0023,1,458.04
ORD001481,PROD0031,2,78.44
ORD001482,PROD0042,2,45.76
ORD001482,PROD0089,1,97.25
ORD001482,PROD0016,1,115.21
ORD001483,PROD0068,1,311.01
ORD001484,PROD0115,1,208.53
ORD001484,PROD0068,1,311.01
ORD001484,PROD0017,3,117.45
ORD001485,PROD0040,5,931.95
ORD001485,PROD0044,5,220.65
ORD001485,PROD0021,4,651.0
ORD001486,PROD0063,1,294.65
ORD001487,PROD0101,4,1326.96
ORD001487,PROD0115,4,834.12
ORD001488,PROD0083,3,783.0
ORD001488,PROD0097,2,645.0
ORD001488,PROD0119,1,388.05
ORD001488,PROD0022,1,325.53
ORD001489,PROD0025,5,375.0
ORD001489,PROD0020,5,2280.75
ORD001489,PROD0042,4,91.52
ORD001490,PROD0043,5,592.15
ORD001491,PROD0022,4,1302.12
ORD001491,PROD0098,4,1489.16
ORD001491,PROD0083,3,783.0
ORD001492,PROD0086,2,352.48
ORD001492,PROD0015,1,299.74
ORD001493,PROD0023,5,2290.2
ORD001493,PROD0078,3,831.24
ORD001493,PROD0094,5,2234.1
ORD001493,PROD0096,3,1351.44
ORD001494,PROD0107,5,2323.4
ORD001494,PROD0073,5,339.5
ORD001495,PROD0072,1,358.2
ORD001495,PROD0029,2,206.92
ORD001495,PROD0110,3,1089.21
ORD001495,PROD0080,3,614.82
ORD001496,PROD0027,4,1839.6
ORD001496,PROD0042,5,114.4
ORD001496,PROD0077,3,316.02
ORD001497,PROD0056,5,2022.55
ORD001497,PROD0083,3,783.0
ORD001497,PROD0096,3,1351.44
ORD001497,PROD0014,2,59.72
ORD001498,PROD0068,3,933.03
ORD001498,PROD0028,4,308.08
ORD001499,PROD0113,3,1465.08
ORD001499,PROD0055,2,381.68
ORD001500,PROD0096,2,900.96
ORD001500,PROD0078,2,554.16
ORD001500,PROD0102,4,418.52
ORD001501,PROD0064,5,1777.8
ORD001501,PROD0069,1,331.36
ORD001501,PROD0106,1,57.06
ORD001501,PROD0037,1,113.38
ORD001502,PROD0099,3,1078.92
ORD001502,PROD0011,3,554.28
ORD001502,PROD0047,1,257.03
ORD001502,PROD0007,2,298.46
ORD001503,PROD0092,2,592.86
ORD001503,PROD0068,3,933.03
ORD001504,PROD0054,3,581.43
ORD001504,PROD0111,4,425.92
ORD001504,PROD0030,1,488.54
ORD001504,PROD0034,5,56.05
ORD001505,PROD0033,5,374.95
ORD001506,PROD0111,4,425.92
ORD001506,PROD0036,3,555.06
ORD001506,PROD0049,2,734.8
ORD001506,PROD0116,5,1051.0
ORD001507,PROD0011,3,554.28
ORD001508,PROD0098,3,1116.87
ORD001508,PROD0012,3,1298.64
ORD001509,PROD0084,1,351.29
ORD001509,PROD0049,5,1837.0
ORD001509,PROD0043,3,355.29
ORD001509,PROD0024,5,1706.75
ORD001510,PROD0034,1,11.21
ORD001510,PROD0053,5,1237.7
ORD001510,PROD0057,4,1029.52
ORD001510,PROD0098,3,1116.87
ORD001511,PROD0017,1,39.15
ORD001511,PROD0078,4,1108.32
ORD001511,PROD0108,1,223.92
ORD001512,PROD0030,5,2442.7
ORD001512,PROD0007,1,149.23
ORD001513,PROD0082,3,1438.5
ORD001513,PROD0088,3,706.86
ORD001514,PROD0016,2,230.42
ORD001514,PROD0081,3,751.23
ORD001514,PROD0103,1,61.54
ORD001514,PROD0080,3,614.82
ORD001515,PROD0023,5,2290.2
ORD001515,PROD0029,5,517.3
ORD001516,PROD0045,2,827.24
ORD001516,PROD0074,3,777.84
ORD001517,PROD0060,3,1097.88
ORD001517,PROD0047,4,1028.12
ORD001517,PROD0091,1,426.53
ORD001517,PROD0094,5,2234.1
ORD001518,PROD0015,1,299.74
ORD001518,PROD0085,4,911.08
ORD001518,PROD0053,4,990.16
ORD001518,PROD0004,5,426.0
ORD001519,PROD0014,4,119.44
ORD001519,PROD0023,4,1832.16
ORD001519,PROD0102,3,313.89
ORD001520,PROD0093,1,140.93
ORD001520,PROD0091,3,1279.59
ORD001521,PROD0027,3,1379.7
ORD001521,PROD0044,4,176.52
ORD001522,PROD0054,2,387.62
ORD001522,PROD0115,4,834.12
ORD001522,PROD0001,5,1615.8
ORD001522,PROD0039,3,1142.28
ORD001523,PROD0006,3,1163.85
ORD001523,PROD0056,5,2022.55
ORD001523,PROD0081,1,250.41
ORD001524,PROD0022,3,976.59
ORD001524,PROD0009,5,1761.7
ORD001524,PROD0070,2,498.44
ORD001525,PROD0038,2,377.04
ORD001525,PROD0100,1,389.98
ORD001526,PROD0081,5,1252.05
ORD001526,PROD0024,2,682.7
ORD001526,PROD0027,3,1379.7
ORD001527,PROD0042,1,22.88
ORD001528,PROD0106,2,114.12
